767,168345, 213076
768,248463, 67249
769,468851, 825257
770,863967, 250793
771,781813, 250381
772,156533, 630122
773,791753, 95559
774,888534, 274166
775,229012, 806925
776,97904, 502648
777,10688, 677655
778,69752, 638917
779,625894, 34682
780,243879, 1054590
781,469772, 582161
782,204762, 266834
783,491003, 708701
784,110295, 72526
785,725217, 861400
786,225624, 151940
787,228797, 257310
788,489890, 431086
789,769212, 606125
790,144607, 178559
791,226855, 556046
792,434524, 913814
793,155685, 91976
794,840007, 379799
795,297805, 199801
796,303032, 825215
797,188401, 593411
798,695779, 727114
799,754075, 226571
800,899020, 816911
801,1009924, 888668
802,724576, 649069
803,358259, 668731
804,590279, 473858
805,263449, 224683
806,917671, 1015573
807,569127, 78968
808,129811, 159542
809,476017, 475059
810,73025, 60545
811,22448, 189677
812,282203, 190983
813,220771, 466696
814,89877, 848993
815,216140, 180719
816,874942, 1496
817,1398, 108965
818,1049151, 1047316
819,587191, 49675
820,708746, 553005
821,57138, 284704
822,850294, 1055106
823,276649, 112028
824,100163, 578660
825,9257, 565685
826,679594, 6593
827,549737, 183956
828,200769, 382411
829,496972, 214478
830,748805, 558604
831,875102, 543093
832,769962, 155100
833,501760, 383564
834,169355, 471928
835,167267, 168620
836,1017091, 350969
837,312682, 844719
838,371656, 892725
839,927741, 238238
840,474002, 466093
841,72343, 45330
842,187161, 568943
843,88314, 545005
844,573639, 6891
845,101385, 216183
846,410578, 213076
847,729381, 74267
848,865541, 125627
849,431045, 65381
850,65038, 147879
851,132679, 63247
852,879685, 923636
853,648284, 851689
854,597882, 835355
855,170120, 298744
856,180165, 921961
857,710120, 546705
858,375601, 18111
859,761508, 404261
860,577077, 534437
861,435876, 218158
862,153585, 528763
863,880047, 613796
864,486285, 63461
865,236192, 206101
866,73460, 739419
867,22689, 310348
868,73146, 299981
869,117625, 1015588
870,136672, 925918
871,171228, 483593
872,136690, 48475
873,492107, 416145
874,447152, 50068
875,715124, 675930
876,842122, 698544
877,862186, 469482
878,5344, 283931
879,464211, 522170
880,519579, 7978
881,221209, 925819
882,323140, 153571
883,169345, 623529
884,8624, 25864
885,195337, 64686
886,735005, 208387
887,108974, 671960
888,373987, 451874
889,551520, 521075
890,1037658, 476097
891,179437, 528757
892,332293, 812534
893,6399, 198999
894,229243, 889480
895,152069, 197160
896,138490, 607245
897,39743, 70761
898,626045, 18411
899,603229, 14483
900,67531, 925016
901,171378, 12747
902,911995, 226383
903,2462, 840010
904,89872, 639941
905,952968, 669595
906,706031, 101611
907,32396, 926588
908,408634, 663341
909,105224, 611517
910,980967, 506623
911,445720, 424645
912,145337, 55090
913,483602, 60264
914,326867, 48780
915,55185, 991929
916,136591, 1001048
917,223107, 874184
918,730872, 866701
919,235348, 81529
920,519978, 422293
921,469575, 126926
922,607974, 112217
923,356947, 613494
924,101215, 529190
925,675790, 498661
926,248058, 160862
927,56080, 548145
928,5524, 226749
929,524089, 206385
930,19796, 99020
931,5231, 89833
932,859813, 333857
933,747328, 460838
934,592506, 587623
935,812261, 805545
936,67531, 43012
937,497568, 199570
938,331308, 72009
939,962688, 71188
940,235411, 73244
941,121131, 835054
942,668275, 80778
943,50187, 728785
944,416292, 67576
945,90058, 999933
946,348708, 282746
947,379272, 112170
948,58175, 118038
949,921998, 11171
950,137792, 106423
951,6845, 516295
952,220444, 549312
953,15919, 60760
954,534077, 154637
955,890791, 186741
956,129454, 371585
957,732357, 66997
958,439706, 155894
959,766999, 175213
960,100184, 728330
961,544020, 5943
962,633093, 808554
963,232822, 1046051
964,323868, 142647
965,288242, 599864
966,367433, 42213
967,99038, 113604
968,438618, 56875
969,178458, 229010
970,82426, 519990
971,399485, 268927
972,678745, 68096
973,338551, 9176
974,428632, 745467
975,798709, 216444
976,549312, 97746
977,963044, 351206
978,193314, 137133
979,192846, 602279
980,893623, 551454
981,96291, 860487
982,223002, 826343
983,194000, 713647
984,757413, 99973
985,109549, 139822
986,874581, 552959
987,381046, 110223
988,199705, 506948
989,92189, 366670
990,167970, 228083
991,393884, 840901
992,574246, 54912
993,1008964, 410624
994,610453, 153222
995,140765, 114979
996,102538, 111954
997,587416, 486430
998,176854, 814453
999,553391, 59343
1000,652057, 519100
1001,226386, 136361
1002,890500, 1005867
1003,528555, 811322
1004,497541, 625937
1005,182400, 5062
1006,101075, 130992
1007,80485, 69807
1008,597203, 303032
1009,769428, 265675
1010,706824, 97571
1011,781114, 622196
1012,347487, 535158
1013,76700, 60339
1014,115106, 73557
1015,6987, 796737
1016,705514, 814822
1017,443856, 216444
1018,864773, 226492
1019,368466, 21213
1020,252345, 504249
1021,282635, 493223
1022,232150, 121970
1023,780913, 117285
1024,663849, 380732
1025,276428, 112217
1026,98362, 9361
1027,66414, 907392
1028,322930, 668952
1029,94731, 15725
1030,787421, 834634
1031,24925, 52992
1032,178367, 146238
1033,490373, 49954
1034,74099, 56940
1035,95611, 630148
1036,502820, 979733
1037,879715, 149147
1038,26249, 59199
1039,56074, 595066
1040,934917, 221940
1041,52009, 519462
1042,831977, 660111
1043,769290, 303099
1044,574177, 527798
1045,880044, 33907
1046,165760, 817431
1047,952812, 30603
1048,35742, 536334
1049,209408, 614432
1050,538873, 453905
1051,1053800, 553208
1052,444270, 892721
1053,101610, 254684
1054,146029, 111271
1055,245798, 278180
1056,180407, 830969
1057,370797, 455619
1058,238067, 143205
1059,407652, 85498
1060,380861, 71211
1061,575022, 624979
1062,675869, 577545
1063,215681, 109115
1064,222536, 153227
1065,137701, 543748
1066,30053, 272098
1067,375492, 581474
1068,167498, 52741
1069,63205, 324678
1070,226526, 559133
1071,314378, 881055
1072,220674, 719037
1073,67590, 754315
1074,268518, 189916
1075,120198, 76723
1076,564318, 106111
1077,515278, 86830
1078,386906, 438752
1079,1026773, 255007
1080,357752, 252616
1081,16636, 67249
1082,392330, 661979
1083,5721, 570876
1084,224680, 351972
1085,873569, 51965
1086,219644, 1044828
1087,19987, 136694
1088,971685, 13467
1089,582172, 381446
1090,350886, 171277
1091,642562, 446122
1092,859782, 731089
1093,576360, 156502
1094,12467, 256528
1095,21859, 100946
1096,7444, 231101
1097,784250, 879923
1098,114288, 452096
1099,250360, 936672
1100,828453, 860224
1101,144347, 213015
1102,185945, 233863
1103,130499, 121643
1104,99089, 190371
1105,743008, 114169
1106,105216, 831757
1107,872206, 226396
1108,489516, 684253
1109,339341, 523209
1110,748548, 443129
1111,215034, 794401
1112,1015933, 1038095
1113,958222, 477566
1114,607799, 433339
1115,910966, 184334
1116,62542, 306061
1117,318826, 6718
1118,703734, 222748
1119,565195, 115817
1120,530459, 97708
1121,1046712, 564959
1122,576377, 361111
1123,83681, 57401
1124,56510, 51878
1125,759230, 338493
1126,60976, 528421
1127,588467, 98021
1128,109875, 101534
1129,153102, 310535
1130,180294, 350740
1131,399386, 344771
1132,101022, 144605
1133,759316, 128623
1134,945129, 649981
1135,1038870, 594025
1136,304231, 169348
1137,235685, 260938
1138,89038, 22548
1139,108624, 534482
1140,114772, 142854
1141,530334, 887642
1142,164074, 491609
1143,443953, 70478
1144,528991, 95549
1145,264058, 688485
1146,735917, 593380
1147,588126, 226886
1148,51777, 117397
1149,110271, 772286
1150,217493, 196685
1151,529799, 155633
1152,923085, 528520
1153,959811, 577599
1154,68552, 68607
1155,351037, 663139
1156,75149, 129284
1157,661115, 586613
1158,578938, 829467
1159,161448, 127039
1160,618209, 223224
1161,420843, 154094
1162,43715, 194335
1163,433140, 252295
1164,914010, 382411
1165,818735, 524350
1166,527667, 600395
1167,695391, 216235
1168,162403, 7534
1169,69367, 619357
1170,109730, 405677
1171,79950, 419374
1172,428593, 574419
1173,711275, 195617
1174,42246, 342071
1175,513697, 708866
1176,684943, 584175
1177,87107, 622634
1178,548515, 216432
1179,109277, 53508
1180,55179, 504440
1181,146489, 101215
1182,245566, 71100
1183,375015, 577035
1184,582473, 137568
1185,492159, 624758
1186,349583, 873203
1187,112862, 380970
1188,509971, 1032384
1189,537166, 482114
1190,785474, 190259
1191,358059, 419730
1192,968822, 226394
1193,397240, 85061
1194,137722, 215509
1195,311841, 57928
1196,586626, 104758
1197,79399, 238123
1198,410479, 501072
1199,221357, 180332
1200,144070, 1008908
1201,851224, 395437
1202,424639, 424645
1203,466890, 179609
1204,266831, 232522
1205,510322, 189608
1206,519056, 149002
1207,350372, 872744
1208,47317, 94638
1209,196098, 30003
1210,137876, 501515
1211,331271, 18914
1212,763001, 574118
1213,995090, 111059
1214,229228, 179416
1215,222192, 76131
1216,385858, 156711
1217,851633, 599067
1218,745256, 193645
1219,216130, 230826
1220,357624, 97337
1221,136928, 553
1222,18499, 215812
1223,757926, 425239
1224,56608, 685940
1225,483148, 492122
1226,25797, 529114
1227,102043, 398093
1228,5332, 167487
1229,106392, 248595
1230,770076, 12470
1231,537760, 202233
1232,41367, 35404
1233,345968, 501241
1234,206783, 678492
1235,840831, 11397
1236,980024, 17275
1237,96426, 549499
1238,183806, 506958
1239,528868, 331553
1240,238960, 151641
1241,675609, 104082
1242,397228, 889255
1243,407933, 667246
1244,929271, 179272
1245,1496, 227538
1246,125649, 906144
1247,970997, 180891
1248,1315, 238946
1249,630313, 577878
1250,401493, 231304
1251,174470, 91323
1252,907934, 572709
1253,797221, 813348
1254,849051, 493015
1255,69752, 864182
1256,60018, 721998
1257,779587, 218692
1258,206442, 572342
1259,218400, 464734
1260,99021, 331163
1261,170622, 188033
1262,574145, 110567
1263,65107, 145336
1264,850356, 211579
1265,321761, 282750
1266,237066, 807719
1267,173756, 963577
1268,527407, 208341
1269,41207, 586662
1270,812654, 796876
1271,226571, 41866
1272,216158, 304286
1273,250678, 757053
1274,535400, 710269
1275,58972, 305774
1276,216108, 142990
1277,926152, 162266
1278,516138, 283033
1279,196290, 655806
1280,181803, 213942
1281,509457, 8697
1282,214944, 462740
1283,75049, 23167
1284,250464, 323883
1285,115474, 151668
1286,55031, 784700
1287,196098, 21186
1288,85001, 578559
1289,218442, 781036
1290,53483, 435219
1291,249913, 184440
1292,69767, 190220
1293,217651, 380639
1294,513477, 586305
1295,454285, 44698
1296,774909, 217462
1297,535808, 576805
1298,757377, 228746
1299,109121, 336629
1300,916678, 831190
1301,249913, 248588
1302,201925, 193567
1303,1055115, 988020
1304,301506, 375026
1305,592287, 240902
1306,53166, 613693
1307,184832, 365015
1308,573684, 574145
1309,177057, 280848
1310,216777, 254548
1311,361068, 90337
1312,71307, 1023101
1313,134759, 175623
1314,358886, 805670
1315,913777, 351206
1316,217299, 102476
1317,652995, 243271
1318,283487, 951459
1319,976943, 951756
1320,6031, 552463
1321,969083, 66036
1322,39420, 81067
1323,358869, 639097
1324,160400, 467140
1325,681073, 164878
1326,735031, 686403
1327,383911, 594850
1328,167095, 970970
1329,869158, 663422
1330,100180, 72589
1331,36623, 929224
1332,290405, 513537
1333,936391, 761015
1334,207724, 12741
1335,980166, 591839
1336,250088, 217991
1337,464668, 624173
1338,861222, 175213
1339,213069, 100791
1340,43903, 537608
1341,501246, 497293
1342,268516, 740135
1343,838091, 1048574
1344,509473, 286129
1345,132169, 583140
1346,43709, 138405
1347,157374, 464840
1348,1050324, 790254
1349,672076, 520069
1350,156173, 116940
1351,867151, 554360
1352,438897, 509462
1353,110503, 259848
1354,231500, 637196
1355,57526, 32137
1356,687133, 890500
1357,110215, 100010
1358,110121, 770063
1359,127602, 678649
1360,897029, 63513
1361,84046, 366881
1362,961043, 97700
1363,114206, 513485
1364,593476, 837295
1365,162212, 140697
1366,829810, 250384
1367,91322, 453261
1368,533931, 67147
1369,425482, 53394
1370,819308, 519791
1371,229241, 653548
1372,495315, 77978
1373,596707, 186813
1374,445416, 566251
1375,243646, 5038
1376,353099, 593512
1377,510814, 236578
1378,995933, 399499
1379,32284, 123218
1380,94571, 1029048
1381,179822, 238424
1382,313598, 213896
1383,269488, 61838
1384,292133, 228920
1385,36636, 73558
1386,148, 110238
1387,665397, 375544
1388,107562, 571043
1389,169059, 702697
1390,182331, 34141
1391,7442, 779849
1392,180889, 304227
1393,528020, 283241
1394,452558, 677138
1395,449278, 357739
1396,230788, 410779
1397,79431, 678502
1398,931992, 215518
1399,945845, 97939
1400,661749, 81367
1401,820075, 717416
1402,140041, 70485
1403,552346, 597534
1404,527153, 630082
1405,862878, 64716
1406,445069, 97940
1407,338675, 97749
1408,195643, 593287
1409,877598, 1047667
1410,101798, 619976
1411,702274, 133828
1412,101799, 890821
1413,45330, 150175
1414,806438, 101300
1415,393712, 201125
1416,70775, 515101
1417,371620, 28664
1418,73509, 583204
1419,547759, 224013
1420,208919, 7913
1421,192844, 59721
1422,593365, 100211
1423,553201, 235072
1424,623489, 21033
1425,356450, 167319
1426,515622, 171094
1427,191685, 43196
1428,556176, 326141
1429,924912, 917633
1430,1606, 72187
1431,433056, 264464
1432,362484, 220087
1433,709542, 699784
1434,593418, 78219
1435,903041, 68162
1436,370958, 364878
1437,100568, 57280
1438,945502, 1044934
1439,128998, 544940
1440,509457, 52135
1441,411000, 366884
1442,502034, 9197
1443,350419, 470700
1444,40891, 85123
1445,26021, 214500
1446,406548, 57280
1447,10685, 329061
1448,493727, 157375
1449,95838, 306249
1450,230510, 798709
1451,493803, 217609
1452,750157, 520561
1453,172377, 212948
1454,131576, 538303
1455,194577, 675886
1456,400632, 586619
1457,57234, 133441
1458,750896, 274965
1459,49303, 601925
1460,973262, 624890
1461,100714, 129690
1462,248308, 451795
1463,421993, 204842
1464,574433, 528503
1465,667584, 607932
1466,224243, 139802
1467,212606, 1026768
1468,806228, 771643
1469,593499, 744367
1470,898728, 553236
1471,151586, 502051
1472,246182, 908331
1473,30036, 157342
1474,696498, 222993
1475,313826, 109590
1476,123146, 259702
1477,581851, 232345
1478,198424, 675981
1479,204887, 468429
1480,36034, 18646
1481,400048, 151554
1482,624981, 644704
1483,631619, 566892
1484,351883, 283693
1485,357739, 139715
1486,225945, 725315
1487,697940, 216178
1488,654471, 558221
1489,483435, 782481
1490,474300, 57280
1491,54854, 528556
1492,94637, 101322
1493,593471, 589103
